35.7999992	-15.96	925.75
35.7999992	-15.96	930.742432
35.7999992	-15.96	935.734863
35.7999992	-15.96	940.727295
35.7999992	-15.96	945.719727
35.7999992	-15.96	950.712097
35.7999992	-15.96	955.704529
35.7999992	-15.96	960.69696
35.7999992	-15.96	965.689392
35.7999992	-15.96	970.681824
35.7999992	-15.96	975.674255
35.7999992	-15.96	980.666687
35.7999992	-15.96	985.659119
35.7999992	-15.96	990.651489
35.7999992	-15.96	995.643921
35.7999992	-15.96	1000.63635
35.7999992	-15.96	1005.62878
35.7999992	-15.96	1010.62122
35.7999992	-15.96	1015.61365
35.7999992	-15.96	1020.60608
35.7999992	-15.96	1025.59851
35.7999992	-15.96	1030.59094
35.7999992	-15.96	1035.58337
35.7999992	-15.96	1040.57581
35.7999992	-15.96	1045.56824
35.7999992	-15.96	1050.56055
35.7999992	-15.96	1055.55298
35.7999992	-15.96	1060.54541
35.7999992	-15.96	1065.53784
35.7999992	-15.96	1070.53027
35.7999992	-15.96	1075.52271
35.7999992	-15.96	1080.51514
35.7999992	-15.96	1085.50757
35.7999992	-15.96	1090.5
35.7999992	-15.96	1095.49243
35.7999992	-15.96	1100.48486
35.7999992	-15.96	1105.47729
35.7999992	-15.96	1110.46973
35.7999992	-15.96	1115.46216
35.7999992	-15.96	1120.45459
35.7999992	-15.96	1125.44702
35.7999992	-15.96	1130.43945
35.7999992	-15.96	1135.43176
35.7999992	-15.96	1140.42419
35.7999992	-15.96	1145.41663
35.7999992	-15.96	1150.40906
35.7999992	-15.96	1155.40149
35.7999992	-15.96	1160.39392
35.7999992	-15.96	1165.38635
35.7999992	-15.96	1170.37878
35.7999992	-15.96	1175.37122
35.7999992	-15.96	1180.36365
35.7999992	-15.96	1185.35608
35.7999992	-15.96	1190.34851
35.7999992	-15.96	1195.34094
35.7999992	-15.96	1200.33337
35.7999992	-15.96	1205.32581
35.7999992	-15.96	1210.31824
35.7999992	-15.96	1215.31055
35.7999992	-15.96	1220.30298
35.7999992	-15.96	1225.29541
35.7999992	-15.96	1230.28784
35.7999992	-15.96	1235.28027
35.7999992	-15.96	1240.27271
35.7999992	-15.96	1245.26514
35.7999992	-15.96	1250.25757
